,1,2,3,4
5004,0,1171225731,335313,47902
5005,0,1171079937,335313,42391
5006,0,1176052048,335313,41314
5007,0,1171079406,335313,36122
5008,0,1182568625,335313,28196
5009,0,1155492964,335313,13645
5010,1,1153610524,335313,13610
5011,0,1242336826,335310,330840
5012,1,1242336713,335310,261626
5013,1,1243548250,335310,257861
5014,1,1243548244,335310,236367
5015,1,1242336520,335310,219873
5016,0,1242949906,335310,198416
5017,1,1243967357,335310,132115
5018,1,1202355427,335305,50071
5019,1,1173348021,335289,333573
5020,0,1233217371,335289,331101
5021,0,1233228579,335289,330619
5022,0,1173689391,335289,328117
5023,1,1233365033,335289,322667
5024,0,1232208296,335289,322216
5025,0,1232524363,335289,321735
5026,0,1173365188,335289,318993
5027,0,1173365123,335289,312393
5028,0,1232289316,335289,310354
5029,0,1232204542,335289,310316
5030,1,1232853905,335289,309585
5031,0,1232525601,335289,305182
5032,1,1226245977,335289,305150
5033,0,1233450082,335289,302548
5034,0,1226244110,335289,300562
5035,0,1173348880,335289,300069
5036,0,1232548247,335289,299620
5037,1,1173348606,335289,297753
5038,0,1232204553,335289,295206
5039,0,1232385549,335289,292258
5040,0,1233759573,335289,292193
5041,0,1232207692,335289,291970
5042,1,1173681499,335289,291918
5043,1,1187512812,335289,285930
5044,0,1173349113,335289,281469
5045,0,1173347578,335289,278509
5046,0,1232289301,335289,278428
5047,1,1232597108,335289,269994
5048,0,1232871659,335289,269549
5049,0,1232526857,335289,268758
5050,0,1173370196,335289,267701
5051,0,1232853996,335289,267404
5052,0,1232433270,335289,259600
5053,1,1232201977,335289,259427
5054,0,1173347402,335289,257193
5055,1,1226216642,335289,256513
5056,0,1232208875,335289,255793
5057,0,1232871961,335289,255774
5058,0,1232423493,335289,242159
5059,0,1232855028,335289,240229
5060,0,1233759256,335289,240166
5061,1,1191910438,335289,239076
5062,1,1232423473,335289,232828
5063,1,1233371297,335289,228502
5064,0,1232298168,335289,224777
5065,0,1173678609,335289,221211
5066,0,1232207101,335289,220977
5067,1,1232201989,335289,213038
5068,1,1233462114,335289,208656
5069,0,1232298273,335289,204880
5070,0,1232424039,335289,201812
5071,1,1226216620,335289,199430
5072,1,1232207242,335289,198535
5073,1,1173433451,335289,197595
5074,1,1233410162,335289,193404
5075,0,1188189996,335289,192542
5076,1,1232906466,335289,189785
5077,0,1173365162,335289,186386
5078,1,1232439735,335289,180855
5079,0,1233362604,335289,180370
5080,1,1232297998,335289,175205
5081,1,1191896703,335289,173227
5082,1,1173433543,335289,172139
5083,0,1173349214,335289,167261
5084,0,1232853991,335289,161807
5085,1,1226216617,335289,160635
5086,1,1232510915,335289,159880
5087,1,1233365023,335289,159378
5088,0,1233759255,335289,154434
5089,1,1232870770,335289,153692
5090,0,1233371483,335289,151008
5091,0,1191897192,335289,150075
5092,0,1232385682,335289,147375
5093,0,1191896979,335289,144354
5094,1,1191896972,335289,144049
5095,0,1233217378,335289,143492
5096,0,1173681462,335289,140938
5097,1,1233216386,335289,138429
5098,0,1232295481,335289,138338
5099,0,1232207638,335289,133746
5100,1,1240592589,335289,131916
5101,0,1233759253,335289,130548
5102,0,1173348000,335289,129511
5103,0,1233217369,335289,120741
5104,0,1232876767,335289,120100
5105,1,1173370264,335289,117063
5106,0,1232871661,335289,113671
5107,1,1173680628,335289,109692
5108,1,1232201983,335289,107882
5109,0,1233759614,335289,104353
5110,0,1232433080,335289,104016
5111,1,1191896739,335289,102815
5112,0,1232877461,335289,102715
5113,1,1191896975,335289,100085
5114,1,1226245987,335289,99820
5115,1,1226216629,335289,96023
5116,1,1232298425,335289,93343
5117,0,1233634753,335289,91225
5118,0,1233362598,335289,87778
5119,1,1233371306,335289,79030
5120,1,1173370295,335289,78453
5121,0,1232292497,335289,74146
5122,0,1233462957,335289,72547
5123,0,1232207063,335289,71366
5124,1,1233365027,335289,71171
5125,0,1233216388,335289,71065
5126,0,1188190106,335289,70620
5127,1,1226245985,335289,69139
5128,0,1234028356,335289,68844
5129,0,1232298377,335289,68099
5130,1,1228211810,335289,62737
5131,1,1226216615,335289,62175
5132,0,1232298300,335289,60931
5133,1,1232854100,335289,55878
5134,1,1232525330,335289,48313
5135,1,1226245970,335289,48135
5136,1,1232201980,335289,45977
5137,1,1226246113,335289,43550
5138,1,1232201986,335289,39863
5139,0,1232548329,335289,38013
5140,0,1232207789,335289,37426
5141,0,1233759632,335289,36560
5142,1,1226245975,335289,33096
5143,0,1232298361,335289,32241
5144,0,1232298388,335289,24050
5145,0,1232524636,335289,20354
5146,0,1173348869,335289,13656
5147,0,1173680744,335289,12951
5148,0,1233759257,335289,7684
5149,1,1226216651,335289,1861
5150,1,1197453334,335287,308987
5151,1,1158608199,335287,273150
5152,0,1158608385,335287,215064
5153,1,1195642472,335287,177748
5154,1,1195633967,335287,130329
5155,1,1173369426,335287,103841
5156,0,1201008344,335287,90110
5157,0,1195632803,335287,80505
5158,1,1196069081,335287,80501
5159,1,1197453331,335287,57304
5160,1,1173424480,335287,55188
5161,1,1196333767,335287,50936
5162,1,1197453332,335287,36859
5163,1,1242658701,335284,316593
5164,1,1243241427,335284,117493
5165,1,1242658700,335284,35795
5166,0,1234882789,335283,29974
5167,0,1173262493,335274,167261
5168,0,1173308516,335274,129511
5169,0,1173309081,335274,118652
5170,0,1173324979,335274,73121
5171,1,1173470681,335274,72547
5172,0,1173262382,335274,42430
5173,1,1243073346,335262,301709
5174,1,1242970236,335262,242315
5175,0,1242869826,335262,241906
5176,0,1242969707,335262,181457
5177,1,1240342025,335262,172882
5178,1,1240342037,335262,155244
5179,0,1242279251,335262,143579
5180,0,1242970120,335262,127850
5181,1,1243073348,335262,49523
5182,0,1241988853,335262,19950
5183,0,1171147063,335261,306079
5184,0,1159468477,335261,244530
5185,0,1173045113,335261,205256
5186,0,1168745154,335261,205197
5187,1,1155457052,335261,128202
5188,0,1197931576,335261,127771
5189,0,1198769804,335261,112748
5190,1,1141467397,335261,47021
5191,0,1231581636,335255,175536
5192,0,1230669783,335255,167463
5193,0,1230669892,335255,83820
5194,0,1230669453,335255,42134
5195,1,1192203679,335248,250448
5196,1,1142434079,335248,130844
5197,1,1243807364,335242,306407
5198,0,1243807133,335242,305898
5199,1,1241969546,335242,298598
5200,1,1243807122,335242,272753
5201,0,1241969623,335242,127403
5202,0,1238134313,335242,81105
5203,0,1236609885,335239,290906
5204,1,1223828727,335239,217074
5205,0,1198847806,335239,183884
5206,0,1190991222,335239,148806
5207,0,1246717260,335239,32917
5208,0,1189101123,335239,27844
5209,1,1191289343,335216,1729
5210,1,1216579133,335209,316469
5211,0,1215372449,335209,313429
5212,0,1223071524,335209,304348
5213,1,1215137990,335209,302952
5214,1,1216307469,335209,273438
5215,0,1237924860,335209,272938
5216,0,1215616233,335209,269510
5217,1,1245851052,335209,238675
5218,1,1219531165,335209,230692
5219,0,1243259263,335209,226376
5220,0,1232833113,335209,209570
5221,0,1215097682,335209,199749
5222,0,1215097549,335209,171835
5223,1,1216574679,335209,170310
5224,0,1215097426,335209,157110
5225,0,1215097645,335209,147375
5226,0,1215308154,335209,129511
5227,0,1215097457,335209,112748
5228,0,1215372416,335209,87621
5229,0,1237655797,335209,87504
5230,1,1245851037,335209,84954
5231,1,1215372473,335209,65361
5232,1,1216574168,335209,61501
5233,1,1217871533,335209,57950
5234,1,1215372381,335209,56561
5235,0,1215096108,335209,48705
5236,1,1216080820,335209,46288
5237,0,1215097847,335209,43078
5238,1,1215097939,335209,41518
5239,0,1215097534,335209,34550
5240,0,1225885859,335208,330643
5241,0,1225885851,335208,329880
5242,0,1225885855,335208,327534
5243,0,1225885833,335208,326044
5244,0,1225885857,335208,324890
5245,1,1225885861,335208,322679
5246,0,1225885842,335208,315567
5247,0,1225885840,335208,314825
5248,0,1225885839,335208,312068
5249,1,1225885836,335208,311927
5250,0,1225885835,335208,311764
5251,1,1213883322,335208,303256
5252,0,1242397174,335208,302051
5253,0,1169458117,335208,247394
5254,0,1225885849,335208,238909
5255,0,1192108168,335208,236711
5256,0,1213606815,335208,227065
5257,0,1192108170,335208,173112
5258,0,1215004112,335208,167108
5259,1,1246839638,335208,163382
5260,0,1213606691,335208,162753
5261,1,1171447010,335208,141540
5262,1,1213606687,335208,129246
5263,0,1170773698,335208,128090
5264,1,1213883290,335208,124178
5265,1,1244579295,335208,110951
5266,1,1213602724,335208,101860
5267,0,1214818597,335208,100377
5268,0,1225885830,335208,99040
5269,0,1216822777,335208,82463
5270,0,1225885853,335208,68648
5271,0,1225885845,335208,29420
5272,0,1170917697,335208,24569
5273,0,1214580355,335208,13737
5274,0,1195631727,335204,112748
5275,0,1195631722,335204,80505
5276,1,1223994826,335196,335809
5277,1,1203123108,335196,315741
5278,1,1205879989,335196,295213
5279,1,1202996834,335196,276936
5280,1,1201123622,335196,270047
5281,1,1204289252,335196,261784
5282,1,1204375020,335196,257308
5283,1,1222597290,335196,252661
5284,1,1242422648,335196,242768
5285,1,1205193319,335196,233355
5286,1,1203123111,335196,228004
5287,1,1202996774,335196,226588
5288,1,1202172744,335196,212815
5289,1,1222597284,335196,211510
5290,1,1202172793,335196,203270
5291,1,1202561185,335196,188749
5292,0,1223994821,335196,182908
5293,1,1202561170,335196,178768
5294,1,1222597276,335196,175846
5295,1,1201209591,335196,154536
5296,1,1208478217,335196,147745
5297,1,1205193321,335196,96537
5298,1,1202173259,335196,90678
5299,1,1203689259,335196,84145
5300,1,1202561195,335196,77671
5301,1,1205880221,335196,72501
5302,1,1202172787,335196,70085
5303,1,1209248558,335196,64588
5304,1,1209248559,335196,43549
5305,1,1202172715,335196,15235
5306,1,1202159825,335196,13521
5307,1,1202996771,335196,13373
5308,1,1209248560,335196,10463
5309,0,1195610324,335194,80505
5310,1,1221726212,335193,321319
5311,1,1223287005,335193,317345
5312,1,1221466966,335193,296640
5313,1,1220070172,335193,294526
5314,1,1231707871,335193,287206
5315,0,1218440947,335193,233237
5316,1,1218440950,335193,204325
5317,1,1218250904,335193,174774
5318,0,1217837570,335193,159029
5319,1,1221466961,335193,137724
5320,1,1218702319,335193,104941
5321,1,1220070177,335193,57272
5322,1,1220070167,335193,48316
5323,1,1221466955,335193,7222
5324,1,1219544058,335188,333158
5325,1,1193555014,335188,331929
5326,1,1207810205,335188,325801
5327,1,1193555012,335188,320273
5328,0,1212254315,335188,314687
5329,0,1188352930,335188,307675
5330,1,1219544035,335188,306448
5331,1,1197673524,335188,305445
5332,0,1211046996,335188,304947
5333,0,1211281193,335188,302745
5334,0,1204774099,335188,291970
5335,0,1200817151,335188,289505
5336,1,1219544033,335188,287654
5337,0,1211281204,335188,284190
5338,0,1211046841,335188,283024
5339,0,1207851571,335188,281734
5340,0,1196500450,335188,279208
5341,0,1197673512,335188,267973
5342,0,1211166032,335188,267145
5343,0,1208151844,335188,265586
5344,0,1186337477,335188,259636
5345,0,1211166004,335188,257994
5346,0,1188976940,335188,257139
5347,0,1194646129,335188,256699
5348,1,1219544056,335188,252628
5349,1,1219544029,335188,243571
5350,1,1193258277,335188,239320
5351,1,1219544020,335188,238905
5352,0,1207643567,335188,233641
5353,1,1219544004,335188,203948
5354,0,1211281199,335188,184071
5355,1,1219544027,335188,183168
5356,1,1219544019,335188,175622
5357,1,1186169338,335188,172797
5358,1,1219544037,335188,169730
5359,0,1204774078,335188,165370
5360,0,1211047008,335188,155718
5361,0,1218825032,335188,153706
5362,0,1204774096,335188,153641
5363,1,1195196883,335188,152719
5364,0,1209700944,335188,149664
5365,1,1219544005,335188,139682
5366,1,1219544053,335188,135152
5367,0,1211166216,335188,123505
5368,0,1211166021,335188,119921
5369,1,1206831149,335188,118281
5370,0,1195627388,335188,112748
5371,0,1204774100,335188,110017
5372,0,1211166196,335188,103008
5373,0,1191987382,335188,102979
5374,0,1241827178,335188,101407
5375,1,1211166180,335188,100492
5376,1,1219544023,335188,92896
5377,0,1201087393,335188,84462
5378,0,1195627431,335188,80505
5379,1,1209858548,335188,80000
5380,0,1178496782,335188,79983
5381,1,1219544031,335188,79934
5382,0,1214128012,335188,62302
5383,0,1197673484,335188,58034
5384,0,1211166014,335188,51695
5385,1,1219544061,335188,49329
5386,0,1199371289,335188,47710
5387,0,1235749828,335188,46513
5388,0,1211046905,335188,28730
5389,0,1218824995,335188,24176
5390,1,1191780165,335188,19434
5391,1,1219544008,335188,18705
5392,1,1219544023,335188,15252
5393,0,1211166187,335188,14327
5394,0,1177016655,335183,331513
5395,1,1177016724,335183,247980
5396,1,1177016777,335183,195818
5397,1,1177020419,335183,107762
5398,1,1205283221,335183,22163
5399,0,1196179772,335181,112748
5400,1,1245347119,335176,333670
5401,0,1218669099,335176,329745
5402,0,1131510987,335176,326715
5403,0,1129091183,335176,326248
5404,1,1194664829,335176,321347
5405,1,1157447794,335176,321330
5406,1,1245347118,335176,318226
5407,1,1129795004,335176,312996
5408,1,1245347119,335176,267663
5409,0,1246657220,335176,266714
5410,1,1245347124,335176,256708
5411,0,1222672211,335176,242211
5412,1,1246766113,335176,195565
5413,1,1210567722,335176,177077
5414,0,1203315152,335176,175317
5415,1,1246547742,335176,173337
5416,1,1200538664,335176,168690
5417,0,1218669131,335176,158234
5418,1,1245347119,335176,142377
5419,1,1245347119,335176,141522
5420,1,1245347118,335176,131654
5421,1,1218669047,335176,127419
5422,0,1158027895,335176,108468
5423,0,1245347119,335176,95011
5424,1,1229344201,335176,87562
5425,0,1218669059,335176,85146
5426,0,1203315818,335176,75318
5427,1,1218666507,335176,63491
5428,1,1239543876,335176,46672
5429,1,1218666610,335176,26950
5430,0,1203315160,335176,14916
5431,0,1203075302,335173,326248
5432,0,1203073015,335173,257604
5433,0,1245218378,335173,252965
5434,1,1211452926,335173,246226
5435,0,1207150397,335173,198061
5436,0,1203075313,335173,171835
5437,1,1203072915,335173,63016
5438,1,1238702231,335169,57503
5439,1,1200639034,335158,156813
5440,0,1245980430,335151,296516
5441,0,1245906577,335151,49411
5442,1,1245376221,335139,88041
5443,1,1244924993,335139,50322
5444,0,1241647403,335135,308453
5445,0,1241647491,335135,201026
5446,0,1241647460,335135,199941
5447,0,1208808285,335133,335658
5448,0,1222192102,335133,335603
5449,1,1236641088,335133,332639
5450,1,1234460365,335133,330840
5451,0,1227538977,335133,327031
5452,1,1235146146,335133,319445
5453,1,1221749821,335133,318242
5454,1,1236608059,335133,316410
5455,1,1224133392,335133,312193
5456,0,1235438109,335133,309311
5457,1,1217363573,335133,307908
5458,1,1245163009,335133,307455
5459,1,1221078628,335133,305729
5460,1,1235833883,335133,305104
5461,0,1240273960,335133,304881
5462,1,1236623702,335133,304487
5463,1,1242422026,335133,303224
5464,1,1236881247,335133,301106
5465,0,1233093813,335133,300562
5466,0,1223599934,335133,300466
5467,1,1235145689,335133,299089
5468,0,1220553825,335133,298400
5469,0,1241784439,335133,297609
5470,0,1235802333,335133,296907
5471,1,1217384504,335133,296056
5472,1,1236089892,335133,291366
5473,1,1235591860,335133,288902
5474,0,1224695294,335133,288703
5475,1,1221801657,335133,284948
5476,1,1220735282,335133,281500
5477,0,1235162340,335133,280678
5478,1,1233427678,335133,278994
5479,1,1219854275,335133,278966
5480,0,1196366177,335133,275489
5481,1,1236106718,335133,275109
5482,1,1235152171,335133,272391
5483,1,1217532823,335133,268151
5484,1,1238601272,335133,266960
5485,0,1219501726,335133,266886
5486,1,1222351236,335133,264835
5487,1,1223993720,335133,264697
5488,1,1244942801,335133,263313
5489,1,1214827225,335133,263131
5490,1,1235803839,335133,262924
5491,1,1208266388,335133,260345
5492,0,1222358267,335133,259015
5493,0,1234966736,335133,257984
5494,1,1235797632,335133,257861
5495,0,1238346850,335133,257035
5496,1,1238697836,335133,253709
5497,1,1224301958,335133,253587
5498,1,1217537824,335133,251502
5499,1,1189800375,335133,250076
5500,0,1234477357,335133,248629
5501,1,1236283965,335133,248212
5502,1,1222373206,335133,247387
5503,1,1222103710,335133,240050
5504,1,1239807038,335133,238049
5505,1,1241705643,335133,237390
5506,0,1222088246,335133,236900
5507,1,1216316903,335133,228089
5508,1,1237755510,335133,223740
5509,1,1237305717,335133,221716
5510,1,1222738499,335133,221214
5511,1,1196709115,335133,218402
5512,1,1215004835,335133,214075
5513,1,1236271760,335133,213039
5514,0,1219430379,335133,210294
5515,0,1222103734,335133,209333
5516,1,1235748903,335133,207576
5517,0,1234078788,335133,206559
5518,1,1217343165,335133,206426
5519,1,1223993270,335133,204679
5520,1,1221525675,335133,199871
5521,0,1236718135,335133,195228
5522,1,1221053097,335133,193262
5523,1,1222247715,335133,192819
5524,1,1234981504,335133,188076
5525,1,1240003167,335133,187448
5526,0,1219933248,335133,187356
5527,1,1202660623,335133,187227
5528,0,1220976325,335133,185797
5529,0,1205784936,335133,183679
5530,1,1223388642,335133,174711
5531,0,1222088225,335133,173577
5532,1,1235183620,335133,166702
5533,1,1225203588,335133,166255
5534,1,1224595327,335133,163158
5535,0,1219345756,335133,162884
5536,1,1219421738,335133,159213
5537,1,1237297432,335133,157815
5538,0,1234290013,335133,157711
5539,0,1205181110,335133,156531
5540,1,1213275206,335133,156308
5541,1,1241454917,335133,150663
5542,1,1219499607,335133,138415
5543,1,1219457849,335133,135496
5544,0,1226502450,335133,134005
5545,0,1235584598,335133,132981
5546,1,1208870404,335133,132360
5547,1,1225499875,335133,132047
5548,1,1233754371,335133,126621
5549,1,1236269230,335133,125369
5550,1,1237933304,335133,122291
5551,0,1217614255,335133,122141
5552,1,1240416458,335133,115181
5553,1,1214180235,335133,114739
5554,0,1233930745,335133,110770
5555,1,1236870970,335133,107641
5556,1,1238002363,335133,105011
5557,1,1233427057,335133,102138
5558,0,1220978510,335133,101702
5559,1,1241774154,335133,101570
5560,1,1236126630,335133,95524
5561,1,1219259652,335133,94733
5562,1,1220978535,335133,94442
5563,1,1215003223,335133,92259
5564,0,1233765229,335133,91963
5565,0,1221140980,335133,88850
5566,1,1219346123,335133,88849
5567,1,1221243872,335133,88382
5568,1,1235162797,335133,88114
5569,1,1235505407,335133,87872
5570,1,1205180825,335133,86565
5571,0,1224912281,335133,84332
5572,1,1224093423,335133,82766
5573,0,1216912714,335133,79505
5574,1,1236350040,335133,79004
5575,1,1217001390,335133,78550
5576,1,1233701240,335133,73065
5577,1,1225298781,335133,69878
5578,1,1235164378,335133,69181
5579,1,1245356034,335133,68496
5580,1,1236201538,335133,66770
5581,0,1240240667,335133,66044
5582,1,1218116065,335133,64656
5583,0,1221243916,335133,61007
5584,1,1218539473,335133,55162
5585,1,1238681896,335133,54560
5586,1,1218203245,335133,50691
5587,0,1239295597,335133,50204
5588,0,1221749846,335133,49309
5589,0,1220553745,335133,49241
5590,1,1202748551,335133,48956
5591,1,1236382694,335133,47848
5592,1,1235498448,335133,46915
5593,0,1233427187,335133,46707
5594,1,1218199964,335133,46180
5595,0,1223401187,335133,39574
5596,1,1233943367,335133,38498
5597,1,1222705543,335133,36912
5598,1,1224002404,335133,32454
5599,1,1214326889,335133,27305
5600,1,1231181394,335133,26221
5601,1,1221075782,335133,18939
5602,1,1217081586,335133,10185
5603,1,1222891682,335133,8615
5604,1,1235438147,335133,6967
5605,1,1220982803,335133,3511
5606,1,1209650557,335133,2274
5607,1,1225736075,335133,242
5608,1,1196895193,335132,108512
5609,0,1245851505,335116,115076
5610,0,1245851547,335116,21718
5611,1,1219306122,335102,197005
5612,0,1198834731,335102,112748
5613,1,1219306178,335102,69617
5614,1,1245389027,335102,52781
5615,1,1166595663,335100,259686
5616,0,1139333410,335100,216985
5617,0,1166595662,335100,31915
5618,1,1166595668,335100,3016
5619,0,1191066519,335096,335524
5620,0,1246327692,335096,333230
5621,0,1239076861,335096,329538
5622,0,1191066411,335096,326248
5623,0,1243337215,335096,323570
5624,0,1246327739,335096,323337
5625,0,1246327741,335096,323323
5626,0,1190996689,335096,320922
5627,0,1246327797,335096,318362
5628,0,1239077677,335096,306195
5629,1,1228224689,335096,300282
5630,1,1229045645,335096,300268
5631,1,1231209307,335096,297947
5632,0,1246068015,335096,295716
5633,0,1237793082,335096,281734
5634,0,1245136652,335096,278559
5635,0,1238635903,335096,275282
5636,0,1191066405,335096,257604
5637,0,1243336232,335096,243865
5638,0,1243478127,335096,242159
5639,1,1227059987,335096,240799
5640,1,1225779923,335096,232433
5641,1,1242227432,335096,232373
5642,1,1224519470,335096,222702
5643,1,1214708414,335096,217904
5644,0,1237391465,335096,215086
5645,1,1246846810,335096,203695
5646,1,1195627373,335096,200773
5647,1,1224641254,335096,195705
5648,1,1239077079,335096,185856
5649,1,1233799988,335096,182429
5650,0,1237793146,335096,175536
5651,0,1224484683,335096,171835
5652,0,1191066525,335096,167261
5653,0,1237793203,335096,153806
5654,0,1188956924,335096,152854
5655,0,1227944498,335096,149676
5656,0,1210735346,335096,143288
5657,1,1191066529,335096,140132
5658,0,1237792677,335096,136889
5659,0,1234358207,335096,134097
5660,0,1191066511,335096,115076
5661,0,1243477765,335096,115074
5662,0,1202447452,335096,112748
5663,1,1214708494,335096,99599
5664,0,1243478229,335096,93053
5665,1,1237473700,335096,86368
5666,1,1224554315,335096,81261
5667,0,1220325929,335096,74304
5668,1,1237903452,335096,67507
5669,1,1246327558,335096,51733
5670,0,1224483810,335096,43362
5671,0,1233549312,335096,35478
5672,1,1229392629,335096,26286
5673,0,1191066522,335096,18383
5674,0,1237793150,335096,15367
5675,0,1239076917,335096,7684
5676,1,1237904119,335096,5524
5677,1,1196583813,335096,2901
5678,1,1242622594,335094,1813
5679,1,1203264337,335090,273604
5680,1,1203207012,335090,174465
5681,1,1192529521,335084,67771
5682,0,1191626168,335084,10612
5683,0,1196610167,335074,80505
5684,0,1224976119,335066,171835
5685,0,1237187405,335065,335674
5686,1,1231020114,335065,333281
5687,0,1233295017,335065,332346
5688,0,1237186463,335065,330732
5689,1,1231022411,335065,330690
5690,0,1231308433,335065,329538
5691,0,1231052335,335065,326851
5692,0,1231020236,335065,322216
5693,0,1236369264,335065,321735
5694,1,1231022781,335065,320691
5695,0,1231022028,335065,320537
5696,0,1231022314,335065,319399
5697,0,1231106265,335065,315119
5698,0,1237187307,335065,314607
5699,0,1242881866,335065,312497
5700,1,1237185641,335065,310052
5701,0,1237271509,335065,308834
5702,0,1231022404,335065,307431
5703,0,1233294685,335065,307201
5704,1,1231019879,335065,306596
5705,0,1231021806,335065,300562
5706,0,1231308331,335065,296110
5707,0,1233294735,335065,295370
5708,1,1231020476,335065,293983
5709,0,1231020181,335065,293624
5710,0,1231308352,335065,292193
5711,1,1231021904,335065,289658
5712,0,1231020877,335065,278559
5713,0,1231308383,335065,278428
5714,1,1231022351,335065,276459
5715,0,1231052344,335065,275789
5716,1,1237461687,335065,272076
5717,0,1231308714,335065,269549
5718,0,1237187390,335065,268747
5719,0,1231022682,335065,265784
5720,1,1231308472,335065,264090
5721,1,1231020747,335065,260169
5722,1,1231020788,335065,260124
5723,0,1231022270,335065,257001
5724,0,1231021781,335065,256982
5725,0,1237186430,335065,253285
5726,1,1231021757,335065,246290
5727,0,1231022738,335065,243290
5728,0,1231020162,335065,243172
5729,0,1231020375,335065,242300
5730,1,1231022463,335065,242038
5731,0,1231826015,335065,241996
5732,0,1237186447,335065,240229
5733,0,1231020208,335065,237393
5734,1,1231105942,335065,235878
5735,0,1231020872,335065,235564
5736,0,1231020908,335065,234494
5737,0,1231308390,335065,234047
5738,0,1231020758,335065,233639
5739,0,1231020225,335065,233093
5740,1,1231312985,335065,228759
5741,1,1231022770,335065,228185
5742,1,1231020681,335065,226704
5743,0,1231308340,335065,226437
5744,0,1231020626,335065,225127
5745,1,1237186441,335065,219095
5746,0,1231020218,335065,212449
5747,0,1231020854,335065,212382
5748,0,1242881814,335065,211827
5749,1,1231019955,335065,207719
5750,0,1233294844,335065,204131
5751,1,1237187396,335065,203381
5752,0,1231022387,335065,202728
5753,1,1233294304,335065,201841
5754,0,1231021884,335065,201196
5755,0,1231020825,335065,198617
5756,0,1231021013,335065,198523
5757,0,1231021795,335065,197766
5758,0,1233999244,335065,196043
5759,0,1231020576,335065,194220
5760,0,1233294806,335065,193821
5761,0,1231022250,335065,193273
5762,0,1231020243,335065,192992
5763,0,1231020669,335065,188627
5764,0,1231022136,335065,181952
5765,0,1231020525,335065,181059
5766,0,1231022100,335065,180370
5767,0,1231020298,335065,179771
5768,0,1236368166,335065,178139
5769,1,1231019963,335065,177958
5770,0,1237187412,335065,177427
5771,0,1231021387,335065,173098
5772,0,1231022498,335065,172347
5773,0,1231308618,335065,171902
5774,1,1233294760,335065,170607
5775,0,1239769852,335065,170060
5776,0,1231020800,335065,169917
5777,0,1231020671,335065,167462
5778,0,1231020998,335065,166895
5779,1,1231020571,335065,165289
5780,0,1231022452,335065,164495
5781,0,1231020601,335065,160599
5782,0,1232830261,335065,159335
5783,0,1231022651,335065,157619
5784,1,1239771435,335065,155989
5785,0,1231020221,335065,154558
5786,0,1233294310,335065,153806
5787,0,1231020666,335065,153692
5788,0,1231020605,335065,153641
5789,1,1233294869,335065,153506
5790,0,1232860467,335065,148222
5791,0,1231020659,335065,147375
5792,0,1233294659,335065,143492
5793,1,1231020516,335065,143417
5794,0,1242717320,335065,141504
5795,0,1231052269,335065,141040
5796,0,1231020774,335065,140464
5797,0,1231021824,335065,140068
5798,1,1233294646,335065,138429
5799,0,1231052794,335065,138338
5800,0,1231022593,335065,138091
5801,0,1236841774,335065,137053
5802,1,1231020722,335065,135378
5803,0,1231052315,335065,132201
5804,1,1237187379,335065,131098
5805,0,1231052377,335065,129511
5806,0,1231022724,335065,127887
5807,0,1231052216,335065,127771
5808,0,1231022509,335065,123689
5809,0,1231020706,335065,122765
5810,0,1231020461,335065,120770
5811,0,1231020884,335065,120100
5812,0,1231020695,335065,119491
5813,0,1231308499,335065,119243
5814,0,1231022059,335065,117528
5815,0,1231020613,335065,115076
5816,0,1237185712,335065,115074
5817,0,1231308656,335065,113217
5818,0,1231020699,335065,110226
5819,1,1237187225,335065,109436
5820,0,1240486816,335065,109373
5821,0,1231308783,335065,102431
5822,0,1237186460,335065,100216
5823,0,1231020499,335065,99820
5824,0,1235541033,335065,96456
5825,0,1231020079,335065,92330
5826,0,1231020578,335065,89963
5827,1,1231020831,335065,89177
5828,0,1231020684,335065,87658
5829,0,1231020393,335065,87482
5830,1,1231021921,335065,86781
5831,0,1237608023,335065,80922
5832,0,1237186452,335065,79051
5833,0,1231308676,335065,71535
5834,0,1231052687,335065,76828
5835,0,1231308371,335065,70620
5836,0,1231020160,335065,70481
5837,1,1237577431,335065,70397
5838,0,1237187370,335065,67390
5839,0,1231022521,335065,66508
5840,0,1244961243,335065,65398
5841,0,1231052732,335065,63501
5842,0,1231022205,335065,62302
5843,0,1231021026,335065,60419
5844,0,1233294655,335065,55063
5845,0,1231020157,335065,54704
5846,1,1231020548,335065,53677
5847,1,1231020560,335065,53673
5848,0,1231020067,335065,48252
5849,1,1231020289,335065,45070
5850,0,1231021869,335065,44515
5851,0,1232365319,335065,43362
5852,0,1233294648,335065,41319
5853,0,1231022182,335065,41314
5854,0,1231020229,335065,38588
5855,1,1231307966,335065,38420
5856,0,1233294723,335065,37426
5857,0,1233294815,335065,35478
5858,1,1233294767,335065,32306
5859,0,1231052354,335065,30708
5860,0,1231022116,335065,27323
5861,0,1231020489,335065,21718
5862,0,1231307470,335065,18558
5863,0,1231022193,335065,16255
5864,0,1231021839,335065,13872
5865,0,1231021367,335065,12669
5866,1,1231020921,335065,11627
5867,0,1231022581,335065,8561
5868,0,1231022543,335065,7784
5869,0,1231020215,335065,4868
5870,1,1231020818,335065,2743
5871,0,1231022553,335065,670
5872,0,1235634219,335057,262924
5873,0,1174277615,335053,174043
5874,1,1167189096,335053,152832
5875,1,1214355452,335052,244462
5876,1,1205719697,335052,131836
5877,1,1205719698,335052,125819
