,1246573330,318,1
11853,1246557221,62161,22
11854,1246672551,62616,22
11855,1246576439,64185,22
11856,1246558101,64585,22
11857,1246618261,66962,22
11858,1246641141,67616,22
11859,1246571539,68496,22
11860,1246607992,71107,22
11861,1246547263,71535,22
11862,1246561362,72074,22
11863,1246559811,72153,22
11864,1246559514,72426,22
11865,1246555421,72457,22
11866,1246552482,72634,22
11867,1246546666,72772,22
11868,1246589994,73133,22
11869,1246539875,75716,22
11870,1246559661,77380,22
11871,1246558931,77402,22
11872,1246543646,78464,22
11873,1246559980,78675,22
11874,1246557855,79004,22
11875,1246560663,79167,22
11876,1246564193,79305,22
11877,1246567893,80431,22
11878,1246588917,80640,22
11879,1246614008,80716,22
11880,1246569239,80737,22
11881,1246560337,80942,22
11882,1246560137,82720,22
11883,1246558561,82952,22
11884,1246642759,83358,22
11885,1246556323,83605,22
11886,1246556220,84103,22
11887,1246570436,84332,22
11888,1246556157,84487,22
11889,1246552582,84543,22
11890,1246551132,84886,22
11891,1246562309,85653,22
11892,1246558224,86225,22
11893,1246568942,87468,22
11894,1246560119,89523,22
11895,1246587316,89889,22
11896,1246556488,90632,22
11897,1246562342,90742,22
11898,1246556843,91071,22
11899,1246568157,92400,22
11900,1246557181,92844,22
11901,1246557603,94702,22
11902,1246558215,94733,22
11903,1246578443,95854,22
11904,1246559680,98341,22
11905,1246556096,99913,22
11906,1246558255,100582,22
11907,1246556160,101702,22
11908,1246617731,101856,22
11909,1246557529,102070,22
11910,1246542176,102138,22
11911,1246556373,102431,22
11912,1246557162,102779,22
11913,1246587685,102994,22
11914,1246566351,103290,22
11915,1246541131,103354,22
11916,1246559682,103710,22
11917,1246558549,103899,22
11918,1246558706,104691,22
11919,1246600709,104735,22
11920,1246556068,105175,22
11921,1246565184,106227,22
11922,1246541928,106565,22
11923,1246561815,107645,22
11924,1246556593,107889,22
11925,1246558510,108459,22
11926,1246561362,108719,22
11927,1246545464,109373,22
11928,1246598569,109792,22
11929,1246564367,110337,22
11930,1246556719,111652,22
11931,1246599115,111858,22
11932,1246540782,112656,22
11933,1246564702,113223,22
11934,1246554366,114062,22
11935,1246560721,114239,22
11936,1246559415,114686,22
11937,1246569681,115489,22
11938,1246562712,119333,22
11939,1246577697,120194,22
11940,1246541563,120770,22
11941,1246556098,120902,22
11942,1246556097,121252,22
11943,1246563790,121541,22
11944,1246560012,123128,22
11945,1246623305,125053,22
11946,1246544796,125369,22
11947,1246705131,126245,22
11948,1246574233,127123,22
11949,1246574595,129374,22
11950,1246553201,129511,22
11951,1246543761,129524,22
11952,1246558793,129993,22
11953,1246563504,130262,22
11954,1246550105,131114,22
11955,1246560014,132083,22
11956,1246547817,132115,22
11957,1246556324,132602,22
11958,1246562840,133196,22
11959,1246629144,133285,22
11960,1246629196,133924,22
11961,1246558071,134104,22
11962,1246560338,134369,22
11963,1246560418,135059,22
11964,1246558184,135234,22
11965,1246560223,136098,22
11966,1246570003,136988,22
11967,1246736805,137623,22
11968,1246559550,137944,22
11969,1246595105,138527,22
11970,1246622140,138945,22
11971,1246556087,138946,22
11972,1246577374,139906,22
11973,1246568465,140281,22
11974,1246567865,140416,22
11975,1246560111,142125,22
11976,1246613021,142489,22
11977,1246557460,142961,22
11978,1246583176,144031,22
11979,1246564537,144446,22
11980,1246609861,145135,22
11981,1246557111,146424,22
11982,1246556329,146596,22
11983,1246556804,147375,22
11984,1246557126,147725,22
11985,1246556107,149265,22
11986,1246559763,149290,22
11987,1246557700,149334,22
11988,1246649819,149470,22
11989,1246570216,150500,22
11990,1246568642,150708,22
11991,1246561561,151913,22
11992,1246564763,152032,22
11993,1246583100,152722,22
11994,1246584376,153768,22
11995,1246599394,155365,22
11996,1246559810,156686,22
11997,1246558195,157907,22
11998,1246615551,157945,22
11999,1246541585,158735,22
12000,1246539334,158987,22
12001,1246563281,160024,22
12002,1246649984,160996,22
12003,1246560541,161706,22
12004,1246715754,163743,22
12005,1246627822,166152,22
12006,1246557175,169063,22
12007,1246561048,169413,22
12008,1246583554,169663,22
12009,1246771422,169963,22
12010,1246732359,169991,22
12011,1246565694,171296,22
12012,1246565928,171481,22
12013,1246563834,171541,22
12014,1246561359,171648,22
12015,1246558908,171835,22
12016,1246556951,172512,22
12017,1246545439,172882,22
12018,1246557099,173068,22
12019,1246557933,173282,22
12020,1246563326,173385,22
12021,1246593427,175076,22
12022,1246547702,176328,22
12023,1246556450,176365,22
12024,1246562260,176549,22
12025,1246581562,176776,22
12026,1246596119,176937,22
12027,1246564214,177324,22
12028,1246557732,177997,22
12029,1246583725,178844,22
12030,1246568446,181136,22
12031,1246556789,181835,22
12032,1246576523,185141,22
12033,1246557613,186481,22
12034,1246566234,187049,22
12035,1246556877,187053,22
12036,1246556736,189256,22
12037,1246581898,189657,22
12038,1246540642,191248,22
12039,1246591310,192071,22
12040,1246630939,192175,22
12041,1246582831,192640,22
12042,1246556056,192692,22
12043,1246557737,193050,22
12044,1246574010,193422,22
12045,1246559443,194018,22
12046,1246582373,194835,22
12047,1246556597,194945,22
12048,1246561724,194985,22
12049,1246556192,195046,22
12050,1246560457,195138,22
12051,1246596728,195228,22
12052,1246565171,196286,22
12053,1246567692,197344,22
12054,1246555992,199462,22
12055,1246565657,199612,22
12056,1246628143,199703,22
12057,1246612406,200387,22
12058,1246561248,201261,22
12059,1246559294,201518,22
12060,1246553484,201926,22
12061,1246544110,202262,22
12062,1246568876,202320,22
12063,1246556759,202320,22
12064,1246607130,202389,22
12065,1246582785,202792,22
12066,1246556293,203283,22
12067,1246556837,204172,22
12068,1246559256,205006,22
12069,1246556049,205341,22
12070,1246558056,206333,22
12071,1246542699,206559,22
12072,1246628793,207289,22
12073,1246564448,207584,22
12074,1246544796,207752,22
12075,1246787334,208316,22
12076,1246559402,208592,22
12077,1246560231,209966,22
12078,1246649215,210043,22
12079,1246557780,210603,22
12080,1246557081,211704,22
12081,1246595221,212449,22
12082,1246557088,213091,22
12083,1246560192,213612,22
12084,1246567669,213817,22
12085,1246574776,213999,22
12086,1246582893,214119,22
12087,1246580625,215527,22
12088,1246556536,215806,22
12089,1246562929,217099,22
12090,1246556030,217559,22
12091,1246558243,217760,22
12092,1246556203,219078,22
12093,1246559321,219203,22
12094,1246540929,219516,22
12095,1246557402,219694,22
12096,1246557596,219873,22
12097,1246542948,220346,22
12098,1246562178,221211,22
12099,1246558464,222886,22
12100,1246635229,223769,22
12101,1246593786,223927,22
12102,1246557173,224307,22
12103,1246556554,224545,22
12104,1246558458,225714,22
12105,1246564811,226264,22
12106,1246557420,226316,22
12107,1246559977,226358,22
12108,1246567661,226376,22
12109,1246571553,226472,22
12110,1246562340,228731,22
12111,1246556656,229666,22
12112,1246574320,229805,22
12113,1246556752,232766,22
12114,1246558432,233379,22
12115,1246588446,234040,22
12116,1246557905,234292,22
12117,1246746993,234891,22
12118,1246551207,235564,22
12119,1246557962,235599,22
12120,1246557080,237191,22
12121,1246551690,239028,22
12122,1246601379,241214,22
12123,1246557998,241436,22
12124,1246565887,241691,22
12125,1246559602,241714,22
12126,1246576080,242161,22
12127,1246561186,242465,22
12128,1246573433,242472,22
12129,1246554647,242643,22
12130,1246562922,242903,22
12131,1246572635,243635,22
12132,1246558262,246132,22
12133,1246569362,247149,22
12134,1246558511,248017,22
12135,1246567151,248197,22
12136,1246574833,248855,22
12137,1246558392,249161,22
12138,1246552009,250189,22
12139,1246593862,251021,22
12140,1246578463,251084,22
12141,1246741784,251138,22
12142,1246562840,251140,22
12143,1246576895,251783,22
12144,1246557085,251995,22
12145,1246558867,253872,22
12146,1246565825,254347,22
12147,1246559494,255377,22
12148,1246562611,255556,22
12149,1246557819,256087,22
12150,1246587918,256417,22
12151,1246561769,256775,22
12152,1246598023,256911,22
12153,1246562240,257024,22
12154,1246541540,257426,22
12155,1246551792,257446,22
12156,1246539944,257869,22
12157,1246564335,258050,22
12158,1246569511,259139,22
12159,1246571395,259716,22
12160,1246558709,259847,22
12161,1246574154,260332,22
12162,1246764047,260460,22
12163,1246558167,261062,22
12164,1246561838,261615,22
12165,1246560462,261626,22
12166,1246565208,261897,22
12167,1246745751,262877,22
12168,1246556410,263215,22
12169,1246558978,264135,22
12170,1246569162,265203,22
12171,1246652415,265472,22
12172,1246571727,265884,22
12173,1246573515,266106,22
12174,1246558697,266703,22
12175,1246563928,266900,22
12176,1246643107,268159,22
12177,1246588264,268302,22
12178,1246557731,268762,22
12179,1246559172,268903,22
12180,1246589379,269430,22
12181,1246557090,270126,22
12182,1246571781,270341,22
12183,1246556632,270399,22
12184,1246569817,271459,22
12185,1246559962,273471,22
12186,1246557215,273942,22
12187,1246548086,274051,22
12188,1246569512,274446,22
12189,1246573367,276886,22
12190,1246556965,278575,22
12191,1246566058,278611,22
12192,1246561415,279082,22
12193,1246589637,279774,22
12194,1246563811,279839,22
12195,1246559194,280078,22
12196,1246667358,280101,22
12197,1246563622,280318,22
12198,1246555557,280678,22
12199,1246559353,281315,22
12200,1246567367,281344,22
12201,1246558333,281737,22
12202,1246608420,282269,22
12203,1246561959,283866,22
12204,1246557697,284969,22
12205,1246625283,285108,22
12206,1246549268,285463,22
12207,1246559208,286522,22
12208,1246562146,287041,22
12209,1246746636,287132,22
12210,1246627965,288193,22
12211,1246577251,291012,22
12212,1246575358,293094,22
12213,1246563715,293102,22
12214,1246557020,294946,22
12215,1246558057,295205,22
12216,1246557811,295222,22
12217,1246558188,296112,22
12218,1246556410,296148,22
12219,1246597825,296931,22
12220,1246557516,297259,22
12221,1246585407,297413,22
12222,1246644551,299351,22
12223,1246544806,299452,22
12224,1246562779,299586,22
12225,1246570949,300003,22
12226,1246588556,300920,22
12227,1246559453,303060,22
12228,1246629256,303269,22
12229,1246544501,303276,22
12230,1246610194,303760,22
12231,1246558754,303985,22
12232,1246600736,304257,22
12233,1246541234,304322,22
12234,1246543754,304881,22
12235,1246560759,306282,22
12236,1246572629,307757,22
12237,1246558320,307908,22
12238,1246560285,308237,22
12239,1246539806,308834,22
12240,1246578020,309010,22
12241,1246556099,310354,22
12242,1246629756,310482,22
12243,1246558582,310761,22
12244,1246560865,311330,22
12245,1246567686,314229,22
12246,1246556431,314358,22
12247,1246566369,316091,22
12248,1246544785,317129,22
12249,1246561469,317720,22
12250,1246560159,318181,22
12251,1246558931,318507,22
12252,1246545157,319770,22
12253,1246561505,320477,22
12254,1246556248,320805,22
12255,1246565237,321874,22
12256,1246558327,321947,22
12257,1246557349,322700,22
12258,1246556860,323098,22
12259,1246559715,323115,22
12260,1246547156,324211,22
12261,1246558482,324970,22
12262,1246558980,326382,22
12263,1246558474,327130,22
12264,1246556421,327496,22
12265,1246556681,327812,22
12266,1246556459,328229,22
12267,1246544034,329977,22
12268,1246587967,330817,22
12269,1246539793,331563,22
12270,1246547211,333807,22
12271,1246542900,334285,22
12272,1246581292,334379,22
12273,1246541793,334575,22
12274,1246562021,334667,22
12275,1246556087,334986,22
12276,1246562337,335405,22
12277,1246554790,4868,23
12278,1246582508,5220,23
12279,1246538886,7684,23
12280,1246547681,9386,23
12281,1246547232,10223,23
12282,1246561123,16226,23
12283,1246561757,16255,23
12284,1246563972,16339,23
12285,1246640257,17364,23
12286,1246550547,17483,23
12287,1246562573,19178,23
12288,1246554254,20936,23
12289,1246559614,21557,23
12290,1246563472,22522,23
12291,1246575193,23276,23
12292,1246543484,23326,23
12293,1246540505,24916,23
12294,1246626129,27241,23
12295,1246580730,28425,23
12296,1246561519,28765,23
12297,1246557608,29255,23
12298,1246558670,31055,23
12299,1246560316,35144,23
12300,1246560276,35216,23
12301,1246587391,35933,23
12302,1246561457,36488,23
12303,1246793348,38257,23
12304,1246565883,38519,23
12305,1246565788,39414,23
12306,1246546179,40844,23
12307,1246724707,41169,23
12308,1246581465,46201,23
12309,1246644696,49203,23
12310,1246560402,49443,23
12311,1246539020,49939,23
12312,1246573375,50354,23
12313,1246560803,55063,23
12314,1246552308,57299,23
12315,1246549571,57311,23
12316,1246592271,62336,23
12317,1246560166,64845,23
12318,1246541190,65398,23
12319,1246560513,67461,23
12320,1246562979,70725,23
12321,1246607939,71107,23
12322,1246544566,71535,23
12323,1246594111,72814,23
12324,1246560906,73067,23
12325,1246589943,73133,23
12326,1246538156,75716,23
12327,1246589923,76710,23
12328,1246562563,76903,23
12329,1246557320,77722,23
12330,1246562266,85653,23
12331,1246591079,87658,23
12332,1246542049,87778,23
12333,1246560701,89813,23
12334,1246563852,90015,23
12335,1246560710,93206,23
12336,1246565675,93316,23
12337,1246538937,94852,23
12338,1246565434,99161,23
12339,1246600523,104735,23
12340,1246563142,107201,23
12341,1246545477,109373,23
12342,1246598544,109792,23
12343,1246578851,110226,23
12344,1246538609,111018,23
12345,1246563193,111124,23
12346,1246587413,111290,23
12347,1246540032,112656,23
12348,1246562811,113335,23
12349,1246564156,114229,23
12350,1246562377,119333,23
12351,1246563062,124843,23
12352,1246705101,126245,23
12353,1246560512,127071,23
12354,1246583225,128112,23
12355,1246583272,130195,23
12356,1246551318,130348,23
12357,1246602122,130593,23
12358,1246560107,132083,23
12359,1246554318,132423,23
12360,1246539061,133093,23
12361,1246561912,134104,23
12362,1246559811,134985,23
12363,1246562404,138662,23
12364,1246622125,138945,23
12365,1246563652,139493,23
12366,1246568427,140281,23
12367,1246540845,144296,23
12368,1246567687,146596,23
12369,1246569416,146747,23
12370,1246562491,146985,23
12371,1246551671,147259,23
12372,1246560345,147725,23
12373,1246554334,147797,23
12374,1246565541,148838,23
12375,1246557569,153393,23
12376,1246560750,153692,23
12377,1246573271,156708,23
12378,1246538709,158987,23
12379,1246561253,160024,23
12380,1246556797,161191,23
12381,1246552182,161333,23
12382,1246539621,161807,23
12383,1246539670,162525,23
12384,1246560481,165027,23
12385,1246560169,166895,23
12386,1246611732,167649,23
12387,1246562570,169338,23
12388,1246543399,169665,23
12389,1246562603,169797,23
12390,1246579823,172399,23
12391,1246547723,176328,23
12392,1246550601,178781,23
12393,1246559394,181274,23
12394,1246560696,182192,23
12395,1246565906,182883,23
12396,1246560926,184952,23
12397,1246565804,187049,23
12398,1246538910,187459,23
12399,1246560300,190285,23
12400,1246569159,193062,23
12401,1246560175,194945,23
12402,1246540938,195039,23
12403,1246569848,195224,23
12404,1246559634,195228,23
12405,1246565060,196286,23
12406,1246537621,198523,23
12407,1246547935,199749,23
12408,1246560501,203255,23
12409,1246581339,205569,23
12410,1246560351,206333,23
12411,1246538880,207752,23
12412,1246558657,211827,23
12413,1246571680,212144,23
12414,1246565431,212991,23
12415,1246556165,215010,23
12416,1246538093,219095,23
12417,1246619134,219516,23
12418,1246563416,220043,23
12419,1246561827,221211,23
12420,1246569942,224470,23
12421,1246712274,224933,23
12422,1246563601,226376,23
12423,1246566046,228747,23
12424,1246551320,235564,23
12425,1246542038,235858,23
12426,1246560238,236019,23
12427,1246560584,241193,23
12428,1246596505,242159,23
12429,1246553076,242230,23
12430,1246539620,246132,23
12431,1246546875,250189,23
12432,1246578411,251084,23
12433,1246562155,253029,23
12434,1246565747,254347,23
12435,1246567349,257465,23
12436,1246555094,257558,23
12437,1246568823,264488,23
12438,1246567789,264722,23
12439,1246564040,265190,23
12440,1246571547,265884,23
12441,1246603201,268747,23
12442,1246589103,269430,23
12443,1246546846,273844,23
12444,1246588765,278559,23
12445,1246596964,279510,23
12446,1246580045,283620,23
12447,1246561929,283866,23
12448,1246562188,287041,23
12449,1246547818,288776,23
12450,1246583904,292193,23
12451,1246562459,297350,23
12452,1246561290,302144,23
12453,1246685830,304606,23
12454,1246550142,307201,23
12455,1246551094,308834,23
12456,1246560175,310354,23
12457,1246625280,310482,23
12458,1246561313,312497,23
12459,1246562969,314628,23
12460,1246562482,319770,23
12461,1246561238,320108,23
12462,1246560175,321735,23
12463,1246561848,322531,23
12464,1246548170,323695,23
12465,1246562251,326891,23
12466,1246560618,327498,23
12467,1246544835,329977,23
12468,1246564586,330732,23
12469,1246672424,331661,23
12470,1246564189,333807,23
12471,1246562345,335405,23
12472,1246556566,1155,24
12473,1246587175,1172,24
12474,1246554733,1373,24
12475,1246551650,2345,24
12476,1246552722,2355,24
12477,1246582144,3651,24
12478,1246557457,3943,24
12479,1246556182,5133,24
12480,1246554977,7808,24
12481,1246556428,7919,24
12482,1246564725,8731,24
12483,1246555188,9104,24
12484,1246553010,11164,24
12485,1246567933,12701,24
12486,1246553524,12747,24
12487,1246556135,12926,24
12488,1246552418,14076,24
12489,1246552442,14114,24
12490,1246575416,15197,24
12491,1246565904,15382,24
12492,1246546165,17392,24
12493,1246560709,20413,24
12494,1246547358,20972,24
12495,1246552096,21886,24
12496,1246555851,23276,24
12497,1246552987,23340,24
12498,1246542445,26372,24
12499,1246557021,27285,24
12500,1246561265,27325,24
12501,1246557222,28325,24
12502,1246556256,29689,24
12503,1246578736,30061,24
12504,1246557153,30292,24
12505,1246540421,32661,24
12506,1246556212,33033,24
12507,1246546210,33593,24
12508,1246571206,33601,24
12509,1246586027,33912,24
12510,1246555737,34611,24
12511,1246580041,35914,24
12512,1246565953,36195,24
12513,1246553693,38479,24
12514,1246552791,39414,24
12515,1246552745,40951,24
12516,1246551927,41812,24
12517,1246558692,42168,24
12518,1246557253,43173,24
12519,1246564925,43859,24
12520,1246537540,44847,24
12521,1246554174,44950,24
12522,1246557946,45319,24
12523,1246596412,46110,24
12524,1246554958,46205,24
12525,1246553326,47533,24
12526,1246553244,49203,24
12527,1246554938,49279,24
12528,1246620969,49387,24
12529,1246552116,49434,24
12530,1246596987,49768,24
12531,1246563321,49917,24
12532,1246543282,50167,24
12533,1246553648,52017,24
12534,1246556576,52223,24
12535,1246555527,53200,24
12536,1246565742,54152,24
12537,1246551159,54266,24
12538,1246554530,54459,24
12539,1246632341,55569,24
12540,1246556542,55946,24
12541,1246559635,56823,24
12542,1246546018,57357,24
12543,1246581400,58554,24
12544,1246555594,60531,24
12545,1246704875,60650,24
12546,1246555292,60879,24
12547,1246548810,60971,24
12548,1246597033,61113,24
12549,1246558688,63501,24
12550,1246559077,63613,24
12551,1246555240,63772,24
12552,1246559195,66024,24
12553,1246721772,66124,24
12554,1246609253,66140,24
12555,1246550844,66591,24
12556,1246618270,66962,24
12557,1246560570,67461,24
12558,1246560180,68496,24
12559,1246558781,70227,24
12560,1246555814,70557,24
12561,1246608072,71107,24
12562,1246573355,72262,24
12563,1246552595,72540,24
12564,1246559704,72634,24
12565,1246562124,73716,24
12566,1246553135,74084,24
12567,1246543056,74212,24
12568,1246558462,74325,24
12569,1246558290,74992,24
12570,1246552911,76381,24
12571,1246559228,77646,24
12572,1246552952,77863,24
12573,1246556232,78209,24
12574,1246542103,79004,24
12575,1246543862,81277,24
12576,1246574794,83605,24
12577,1246555702,85653,24
12578,1246562917,87605,24
12579,1246554652,88391,24
12580,1246542713,89321,24
12581,1246555318,91788,24
12582,1246555725,93003,24
12583,1246568161,93199,24
12584,1246547516,93337,24
12585,1246554767,94025,24
12586,1246552965,95671,24
12587,1246545232,96118,24
12588,1246554866,96953,24
12589,1246559614,97635,24
12590,1246560316,99199,24
12591,1246553990,99901,24
12592,1246547854,100113,24
12593,1246651752,100770,24
12594,1246681570,102138,24
12595,1246549702,102431,24
12596,1246555542,102779,24
12597,1246560832,107086,24
12598,1246554016,108027,24
12599,1246554155,108262,24
12600,1246550296,108275,24
12601,1246598614,109792,24
12602,1246561347,110079,24
12603,1246599156,111858,24
12604,1246554945,113115,24
12605,1246553151,115459,24
12606,1246568810,115699,24
12607,1246555322,116458,24
12608,1246559065,118361,24
12609,1246554820,118428,24
12610,1246555409,120682,24
12611,1246552852,120973,24
12612,1246563797,121541,24
12613,1246553184,122474,24
12614,1246553565,122973,24
12615,1246560029,123128,24
12616,1246558891,124062,24
12617,1246579201,124417,24
12618,1246544254,125369,24
12619,1246602811,125678,24
12620,1246545496,127470,24
12621,1246556039,128004,24
12622,1246565352,128273,24
12623,1246554217,128388,24
12624,1246557019,130661,24
12625,1246604471,132348,24
12626,1246545342,132898,24
12627,1246547632,132981,24
12628,1246553778,134104,24
12629,1246548961,138513,24
12630,1246544404,139381,24
12631,1246545410,139434,24
12632,1246568503,140281,24
12633,1246560616,142848,24
12634,1246546164,143028,24
12635,1246553718,143151,24
12636,1246632202,147303,24
12637,1246557146,147725,24
12638,1246547084,147758,24
12639,1246556421,149334,24
12640,1246560939,149455,24
12641,1246672458,149577,24
12642,1246541813,151096,24
12643,1246572811,152231,24
12644,1246558741,152371,24
12645,1246591550,152802,24
12646,1246555180,153736,24
12647,1246584401,153768,24
12648,1246608092,155585,24
12649,1246553996,155743,24
12650,1246573746,156708,24
12651,1246554258,157681,24
12652,1246552953,158403,24
12653,1246641428,159487,24
12654,1246548499,160645,24
12655,1246575229,161173,24
12656,1246556360,161604,24
12657,1246549183,163015,24
12658,1246544842,163183,24
12659,1246556075,166126,24
12660,1246568343,168328,24
12661,1246567412,169849,24
12662,1246564171,171541,24
12663,1246556997,172512,24
12664,1246554465,172703,24
12665,1246554676,172734,24
12666,1246553283,172815,24
12667,1246552371,173982,24
12668,1246565136,175266,24
12669,1246576923,175681,24
12670,1246556357,177143,24
12671,1246564251,177324,24
12672,1246546289,178098,24
12673,1246583809,178844,24
12674,1246559201,181274,24
12675,1246615998,181593,24
12676,1246556827,181835,24
12677,1246551435,183724,24
12678,1246553719,184540,24
12679,1246566237,187049,24
12680,1246564967,188023,24
12681,1246544881,189221,24
12682,1246556776,189256,24
12683,1246557685,189692,24
12684,1246545549,190743,24
12685,1246539863,191248,24
12686,1246591342,192071,24
12687,1246563072,192082,24
12688,1246557329,195138,24
12689,1246565185,196286,24
12690,1246553591,196733,24
12691,1246562084,199458,24
12692,1246628152,199703,24
12693,1246555244,199854,24
12694,1246552477,200774,24
12695,1246544630,206195,24
12696,1246542726,206559,24
12697,1246552222,206879,24
12698,1246554348,207357,24
12699,1246573696,207705,24
12700,1246576627,207709,24
12701,1246701267,209209,24
12702,1246577664,212741,24
12703,1246560158,214048,24
12704,1246543230,214075,24
12705,1246588304,216781,24
12706,1246665875,216832,24
12707,1246547609,217099,24
12708,1246552507,219203,24
12709,1246564762,219526,24
12710,1246557388,219694,24
12711,1246554723,219873,24
12712,1246555047,220043,24
12713,1246546610,221214,24
12714,1246558501,222886,24
12715,1246547175,223263,24
12716,1246593794,223927,24
12717,1246555181,224466,24
12718,1246559269,224545,24
12719,1246595065,224933,24
12720,1246648939,225178,24
12721,1246552643,225714,24
12722,1246567664,226376,24
12723,1246571573,228691,24
12724,1246553454,229228,24
12725,1246554575,229924,24
12726,1246598389,230698,24
12727,1246564243,231114,24
12728,1246572626,234990,24
12729,1246544265,235455,24
12730,1246586558,236170,24
12731,1246547835,237779,24
12732,1246566410,238082,24
12733,1246642651,239265,24
12734,1246560465,240141,24
12735,1246565337,240962,24
12736,1246729105,240977,24
12737,1246569123,241716,24
12738,1246557463,242849,24
12739,1246599528,243200,24
12740,1246557906,243332,24
12741,1246553571,246776,24
12742,1246633784,247605,24
12743,1246560115,247689,24
12744,1246566332,248197,24
12745,1246683327,248212,24
12746,1246552053,248694,24
12747,1246558347,248972,24
12748,1246577031,251783,24
12749,1246541993,252637,24
12750,1246582697,253806,24
12751,1246564186,253872,24
12752,1246565837,254347,24
12753,1246557833,254749,24
12754,1246597489,256911,24
12755,1246543138,257861,24
12756,1246548061,258086,24
12757,1246548959,259298,24
12758,1246764034,260460,24
12759,1246554166,261170,24
12760,1246565676,261897,24
12761,1246543836,263657,24
12762,1246559017,264135,24
12763,1246544882,264624,24
12764,1246759754,265428,24
12765,1246571743,265884,24
12766,1246541688,266766,24
12767,1246543994,267203,24
12768,1246556090,267543,24
12769,1246569585,270121,24
12770,1246552884,272398,24
12771,1246560133,273084,24
12772,1246554967,273691,24
12773,1246546532,273748,24
12774,1246554461,275526,24
12775,1246553205,275683,24
12776,1246553603,276702,24
12777,1246560612,277864,24
12778,1246543501,278014,24
12779,1246556519,280078,24
12780,1246559837,280812,24
12781,1246541283,282732,24
12782,1246712861,283570,24
12783,1246556878,284144,24
12784,1246542888,284173,24
12785,1246593975,284638,24
12786,1246542540,287655,24
12787,1246578653,288523,24
12788,1246555067,289901,24
12789,1246552837,292070,24
12790,1246543875,292240,24
12791,1246549752,292983,24
12792,1246575375,293094,24
12793,1246551172,294814,24
12794,1246581329,295450,24
12795,1246556424,296148,24
12796,1246585898,297413,24
12797,1246553278,297623,24
12798,1246544181,297702,24
12799,1246588887,298914,24
12800,1246555422,300020,24
12801,1246581005,302376,24
12802,1246561610,303060,24
12803,1246623115,303276,24
12804,1246542952,304881,24
12805,1246543753,305410,24
12806,1246560364,306282,24
12807,1246559743,307437,24
12808,1246575635,307539,24
12809,1246572679,307757,24
12810,1246558253,307908,24
12811,1246553779,309434,24
12812,1246583023,309636,24
12813,1246553467,315803,24
12814,1246561550,317720,24
12815,1246647114,318544,24
12816,1246556250,319009,24
12817,1246555851,322531,24
12818,1246553079,324227,24
12819,1246592293,324262,24
12820,1246563268,324368,24
12821,1246547152,324660,24
12822,1246544658,326566,24
12823,1246554929,327031,24
12824,1246553274,328229,24
12825,1246553540,329030,24
12826,1246558723,331325,24
12827,1246537599,333392,24
12828,1246580697,333907,24
12829,1246555851,334040,24
12830,1246577150,334332,24
12831,1246543864,334575,24
12832,1246552472,334986,24
12833,1246636565,336058,24
12834,1246556099,766,25
12835,1246558287,1256,25
12836,1246587098,1791,25
12837,1246592731,1913,25
12838,1246646763,2102,25
12839,1246568348,3206,25
12840,1246568510,3326,25
12841,1246577061,3898,25
12842,1246733088,3993,25
12843,1246672261,4017,25
12844,1246565869,4186,25
12845,1246575490,4326,25
12846,1246562717,4461,25
12847,1246554797,4868,25
12848,1246568621,4957,25
12849,1246598907,5065,25
12850,1246582437,5220,25
12851,1246588412,5291,25
12852,1246624532,5355,25
12853,1246570267,5473,25
12854,1246571947,5932,25
12855,1246599444,6176,25
12856,1246569928,6474,25
12857,1246568869,6985,25
12858,1246586737,7139,25
12859,1246537571,7684,25
12860,1246582917,7689,25
12861,1246573074,7782,25
12862,1246574061,8256,25
12863,1246620665,8493,25
12864,1246567288,9014,25
12865,1246547666,9386,25
12866,1246560384,9473,25
12867,1246724991,9638,25
12868,1246573182,10321,25
12869,1246681789,10867,25
12870,1246580632,10878,25
12871,1246575827,10926,25
12872,1246593929,10929,25
12873,1246565797,11751,25
12874,1246567484,11820,25
12875,1246622146,11978,25
12876,1246661461,12701,25
12877,1246568075,12744,25
12878,1246570850,13015,25
12879,1246565493,13645,25
12880,1246588309,13863,25
12881,1246579092,14408,25
12882,1246576587,15197,25
12883,1246570952,15303,25
12884,1246569716,15355,25
12885,1246630457,15832,25
12886,1246686736,16217,25
12887,1246567227,16339,25
12888,1246616804,16435,25
12889,1246618238,16556,25
12890,1246652616,16584,25
12891,1246567703,16719,25
12892,1246576786,17143,25
12893,1246579530,17274,25
12894,1246622031,17364,25
12895,1246593049,17554,25
12896,1246572942,17894,25
12897,1246647950,18077,25
12898,1246665678,18111,25
12899,1246543854,18144,25
12900,1246570345,19043,25
12901,1246670307,20090,25
12902,1246643669,20225,25
12903,1246649937,20413,25
12904,1246618481,20471,25
12905,1246541314,20577,25
12906,1246597618,20696,25
12907,1246566206,20779,25
12908,1246572325,20899,25
12909,1246554302,20936,25
12910,1246570645,21449,25
12911,1246559623,21557,25
12912,1246662921,21585,25
12913,1246581677,21718,25
12914,1246566990,21726,25
12915,1246774441,22266,25
12916,1246574574,22317,25
12917,1246554069,22669,25
12918,1246543507,23326,25
12919,1246576425,23567,25
12920,1246627641,23990,25
12921,1246573726,24547,25
12922,1246619247,24757,25
12923,1246540545,24916,25
12924,1246630477,25291,25
12925,1246631549,25598,25
12926,1246568457,25779,25
12927,1246570385,26193,25
12928,1246583740,26895,25
